 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         2.4000000             20400        -1.2348108        0.44815147      -0.065642157         8.2452288         21.506458         1.4314633         8.9610240           2202158
        20         2.4000000             20500        -1.2344283        0.44741829      -0.066598293         8.2439766         21.543965         1.4312459         8.9766519           2214080
        20         2.4000000             20600        -1.2344893        0.44771432      -0.067318689         8.2393947         21.539736         1.4304505         8.9748900           2224692
        20         2.4000000             20700        -1.2347560        0.44849469      -0.069936715         8.2300535         21.505309         1.4288287         8.9605454           2234558
        20         2.4000000             20800        -1.2352904        0.44953149      -0.072793510         8.2613201         21.540268         1.4342570         8.9751119           2243806
        20         2.4000000             20900        -1.2359526        0.45068254      -0.075747129         8.2916925         21.572533         1.4395299         8.9885553           2252570
        20         2.4000000             21000        -1.2358195        0.45039190      -0.077241905         8.2739218         21.500417         1.4364448         8.9585069           2263677
        20         2.4000000             21100        -1.2355398        0.44957204      -0.078190521         8.2602607         21.483849         1.4340730         8.9516038           2275454
        20         2.4000000             21200        -1.2357189        0.44988443      -0.080254717         8.2400273         21.449088         1.4305603         8.9371200           2285697
        20         2.4000000             21300        -1.2362319        0.45090235      -0.083007981         8.2443413         21.457651         1.4313093         8.9406878           2294981
        20         2.4000000             21400        -1.2364710        0.45159836      -0.085423131         8.2711195         21.452411         1.4359582         8.9385047           2305046
        20         2.4000000             21500        -1.2366181        0.45213233      -0.087660233         8.2618382         21.411299         1.4343469         8.9213746           2315401
        20         2.4000000             21600        -1.2368856        0.45280093      -0.090016204         8.2503148         21.379092         1.4323463         8.9079552           2325280
        20         2.4000000             21700        -1.2374885        0.45389539      -0.092782488         8.2727175         21.404370         1.4362357         8.9184875           2334048
        20         2.4000000             21800        -1.2377454        0.45419656      -0.094740138         8.2735466         21.400721         1.4363796         8.9169671           2344077
        20         2.4000000             21900        -1.2379411        0.45446507      -0.096621689         8.3014916         21.468793         1.4412312         8.9453304           2354304
        20         2.4000000             22000        -1.2379305        0.45380591      -0.097547273         8.2952777         21.529151         1.4401524         8.9704794           2365040
        20         2.4000000             22100        -1.2378000        0.45327919      -0.098577376         8.2741074         21.537663         1.4364770         8.9740261           2376457
        20         2.4000000             22200        -1.2375941        0.45274324      -0.099601351         8.2562091         21.543408         1.4333696         8.9764199           2388055
        20         2.4000000             22300        -1.2371677        0.45232848      -0.099577803         8.2734872         21.524671         1.4363693         8.9686130           2400252
        20         2.4000000             22400        -1.2372460        0.45279911      -0.098725446         8.2682394         21.491940         1.4354582         8.9549750           2410556
        20         2.4000000             22500        -1.2368889        0.45228511      -0.098815333         8.2572555         21.469685         1.4335513         8.9457021           2422406
        20         2.4000000             22600        -1.2368558        0.45207478       -0.10013717         8.2443641         21.458543         1.4313132         8.9410595           2433305
        20         2.4000000             22700        -1.2366040        0.45133833       -0.10095110         8.2485163         21.483201         1.4320341         8.9513336           2444719
        20         2.4000000             22800        -1.2367943        0.45161162       -0.10276118         8.2309368         21.412078         1.4289821         8.9216992           2454937
        20         2.4000000             22900        -1.2366441        0.45173996       -0.10441288         8.2158323         21.335815         1.4263598         8.8899228           2466216
        20         2.4000000             23000        -1.2365461        0.45157261       -0.10562957         8.2259552         21.332154         1.4281172         8.8883976           2477625
        20         2.4000000             23100        -1.2366082        0.45196970       -0.10538095         8.2070988         21.298109         1.4248435         8.8742120           2488286
        20         2.4000000             23200        -1.2371009        0.45303879       -0.10490776         8.2235208         21.327828         1.4276946         8.8865949           2497173
        20         2.4000000             23300        -1.2373841        0.45367296       -0.10389571         8.2356440         21.339387         1.4297993         8.8914111           2506893
