 Num spins       Tempreature         MC cycles       Mean energy      Mean abs mag          Mean mag        Energy var      Mean abs var          Heat cap          Mag susc        Acc states
        20         1.0000000             14400        -1.9971264        0.99926806        0.99926806       0.023730277      0.0015912585       0.023730277      0.0015912585              4298
        20         1.0000000             14500        -1.9971262        0.99926793        0.99926793       0.023711698      0.0015904576       0.023711698      0.0015904576              4327
        20         1.0000000             14600        -1.9971281        0.99926849        0.99926849       0.023673438      0.0015873290       0.023673438      0.0015873290              4356
        20         1.0000000             14700        -1.9971184        0.99926599        0.99926599       0.023785960      0.0015953740       0.023785960      0.0015953740              4392
        20         1.0000000             14800        -1.9971176        0.99926588        0.99926588       0.023784741      0.0015945613       0.023784741      0.0015945613              4420
        20         1.0000000             14900        -1.9971208        0.99926678        0.99926678       0.023739129      0.0015909948       0.023739129      0.0015909948              4438
        20         1.0000000             15000        -1.9971007        0.99926167        0.99926167       0.023898880      0.0016012789       0.023898880      0.0016012789              4483
        20         1.0000000             15100        -1.9971053        0.99926291        0.99926291       0.023845631      0.0015972512       0.023845631      0.0015972512              4504
        20         1.0000000             15200        -1.9971000        0.99926151        0.99926151       0.023920211      0.0016022496       0.023920211      0.0016022496              4533
        20         1.0000000             15300        -1.9971020        0.99926209        0.99926209       0.023882378      0.0015991899       0.023882378      0.0015991899              4564
        20         1.0000000             15400        -1.9971065        0.99926331        0.99926331       0.023830269      0.0015952538       0.023830269      0.0015952538              4579
        20         1.0000000             15500        -1.9971071        0.99926355        0.99926355       0.023800831      0.0015927330       0.023800831      0.0015927330              4600
        20         1.0000000             15600        -1.9971038        0.99926282        0.99926282       0.023793635      0.0015916009       0.023793635      0.0015916009              4632
        20         1.0000000             15700        -1.9971057        0.99926338        0.99926338       0.023757566      0.0015886864       0.023757566      0.0015886864              4662
        20         1.0000000             15800        -1.9971139        0.99926551        0.99926551       0.023685948      0.0015835747       0.023685948      0.0015835747              4674
        20         1.0000000             15900        -1.9971145        0.99926572        0.99926572       0.023658155      0.0015811904       0.023658155      0.0015811904              4701
        20         1.0000000             16000        -1.9971150        0.99926594        0.99926594       0.023650710      0.0015800859       0.023650710      0.0015800859              4738
        20         1.0000000             16100        -1.9971118        0.99926522        0.99926522       0.023644690      0.0015790689       0.023644690      0.0015790689              4772
        20         1.0000000             16200        -1.9970988        0.99926142        0.99926142       0.023813382      0.0015947627       0.023813382      0.0015947627              4824
        20         1.0000000             16300        -1.9971055        0.99926319        0.99926319       0.023750638      0.0015902065       0.023750638      0.0015902065              4848
        20         1.0000000             16400        -1.9970909        0.99925945        0.99925945       0.023836698      0.0015958789       0.023836698      0.0015958789              4889
        20         1.0000000             16500        -1.9970939        0.99926030        0.99926030       0.023795258      0.0015926545       0.023795258      0.0015926545              4909
        20         1.0000000             16600        -1.9970994        0.99926175        0.99926175       0.023740626      0.0015886195       0.023740626      0.0015886195              4936
        20         1.0000000             16700        -1.9971000        0.99926198        0.99926198       0.023713844      0.0015863199       0.023713844      0.0015863199              4959
        20         1.0000000             16800        -1.9970994        0.99926190        0.99926190       0.023751286      0.0015880385       0.023751286      0.0015880385              4988
        20         1.0000000             16900        -1.9971059        0.99926361        0.99926361       0.023691134      0.0015836833       0.023691134      0.0015836833              5012
        20         1.0000000             17000        -1.9971124        0.99926529        0.99926529       0.023650480      0.0015805535       0.023650480      0.0015805535              5036
        20         1.0000000             17100        -1.9971129        0.99926550        0.99926550       0.023643560      0.0015795238       0.023643560      0.0015795238              5064
        20         1.0000000             17200        -1.9971227        0.99926802        0.99926802       0.023565143      0.0015740561       0.023565143      0.0015740561              5080
        20         1.0000000             17300        -1.9971301        0.99926994        0.99926994       0.023500748      0.0015694652       0.023500748      0.0015694652              5093
        20         1.0000000             17400        -1.9971322        0.99927040        0.99927040       0.023491862      0.0015692588       0.023491862      0.0015692588              5122
        20         1.0000000             17500        -1.9971280        0.99926943        0.99926943       0.023512075      0.0015699347       0.023512075      0.0015699347              5159
        20         1.0000000             17600        -1.9971290        0.99926960        0.99926960       0.023491528      0.0015689940       0.023491528      0.0015689940              5184
        20         1.0000000             17700        -1.9971362        0.99927147        0.99927147       0.023428969      0.0015645331       0.023428969      0.0015645331              5213
        20         1.0000000             17800        -1.9971281        0.99926938        0.99926938       0.023496359      0.0015690632       0.023496359      0.0015690632              5249
        20         1.0000000             17900        -1.9971318        0.99927039        0.99927039       0.023453606      0.0015658393       0.023453606      0.0015658393              5274
        20         1.0000000             18000        -1.9971278        0.99926944        0.99926944       0.023491247      0.0015676265       0.023491247      0.0015676265              5312
        20         1.0000000             18100        -1.9971337        0.99927099        0.99927099       0.023454065      0.0015647684       0.023454065      0.0015647684              5331
        20         1.0000000             18200        -1.9971291        0.99926978        0.99926978       0.023483441      0.0015669314       0.023483441      0.0015669314              5366
        20         1.0000000             18300        -1.9971284        0.99926967        0.99926967       0.023484114      0.0015664299       0.023484114      0.0015664299              5394
        20         1.0000000             18400        -1.9971413        0.99927283        0.99927283       0.023396361      0.0015613133       0.023396361      0.0015613133              5402
        20         1.0000000             18500        -1.9971459        0.99927405        0.99927405       0.023366615      0.0015589307       0.023366615      0.0015589307              5426
        20         1.0000000             18600        -1.9971409        0.99927285        0.99927285       0.023409698      0.0015610815       0.023409698      0.0015610815              5462
        20         1.0000000             18700        -1.9971444        0.99927380        0.99927380       0.023386314      0.0015591050       0.023386314      0.0015591050              5490
        20         1.0000000             18800        -1.9971500        0.99927527        0.99927527       0.023333979      0.0015553298       0.023333979      0.0015553298              5515
        20         1.0000000             18900        -1.9971455        0.99927407        0.99927407       0.023362960      0.0015574666       0.023362960      0.0015574666              5543
        20         1.0000000             19000        -1.9971400        0.99927263        0.99927263       0.023406055      0.0015610057       0.023406055      0.0015610057              5577
        20         1.0000000             19100        -1.9971393        0.99927251        0.99927251       0.023390357      0.0015595093       0.023390357      0.0015595093              5616
        20         1.0000000             19200        -1.9971396        0.99927266        0.99927266       0.023402207      0.0015597426       0.023402207      0.0015597426              5644
        20         1.0000000             19300        -1.9971383        0.99927202        0.99927202       0.023478769      0.0015704019       0.023478769      0.0015704019              5678
        20         1.0000000             19400        -1.9971407        0.99927268        0.99927268       0.023461770      0.0015688149       0.023461770      0.0015688149              5716
        20         1.0000000             19500        -1.9971451        0.99927385        0.99927385       0.023416806      0.0015654905       0.023416806      0.0015654905              5744
        20         1.0000000             19600        -1.9971485        0.99927474        0.99927474       0.023394448      0.0015635816       0.023394448      0.0015635816              5763
        20         1.0000000             19700        -1.9971508        0.99927538        0.99927538       0.023361873      0.0015610367       0.023361873      0.0015610367              5781
        20         1.0000000             19800        -1.9971449        0.99927399        0.99927399       0.023392000      0.0015623961       0.023392000      0.0015623961              5810
        20         1.0000000             19900        -1.9971437        0.99927362        0.99927362       0.023401989      0.0015633196       0.023401989      0.0015633196              5835
        20         1.0000000             20000        -1.9971480        0.99927475        0.99927475       0.023358438      0.0015601050       0.023358438      0.0015601050              5864
        20         1.0000000             20100        -1.9971542        0.99927637        0.99927637       0.023303918      0.0015562144       0.023303918      0.0015562144              5881
        20         1.0000000             20200        -1.9971475        0.99927475        0.99927475       0.023339413      0.0015579232       0.023339413      0.0015579232              5918
        20         1.0000000             20300        -1.9971394        0.99927266        0.99927266       0.023388876      0.0015612971       0.023388876      0.0015612971              5964
        20         1.0000000             20400        -1.9971436        0.99927377        0.99927377       0.023346258      0.0015581563       0.023346258      0.0015581563              5984
        20         1.0000000             20500        -1.9971410        0.99927317        0.99927317       0.023374294      0.0015594194       0.023374294      0.0015594194              6012
        20         1.0000000             20600        -1.9971490        0.99927524        0.99927524       0.023309951      0.0015549393       0.023309951      0.0015549393              6038
        20         1.0000000             20700        -1.9971411        0.99927319        0.99927319       0.023358611      0.0015582632       0.023358611      0.0015582632              6088
        20         1.0000000             20800        -1.9971462        0.99927452        0.99927452       0.023311456      0.0015548557       0.023311456      0.0015548557              6110
        20         1.0000000             20900        -1.9971431        0.99927368        0.99927368       0.023316981      0.0015554933       0.023316981      0.0015554933              6140
        20         1.0000000             21000        -1.9971510        0.99927571        0.99927571       0.023269362      0.0015520688       0.023269362      0.0015520688              6166
        20         1.0000000             21100        -1.9971521        0.99927607        0.99927607       0.023275292      0.0015519794       0.023275292      0.0015519794              6184
        20         1.0000000             21200        -1.9971476        0.99927500        0.99927500       0.023298451      0.0015529575       0.023298451      0.0015529575              6216
        20         1.0000000             21300        -1.9971516        0.99927606        0.99927606       0.023258032      0.0015499866       0.023258032      0.0015499866              6232
        20         1.0000000             21400        -1.9971486        0.99927523        0.99927523       0.023263691      0.0015506332       0.023263691      0.0015506332              6269
        20         1.0000000             21500        -1.9971419        0.99927349        0.99927349       0.023312880      0.0015544537       0.023312880      0.0015544537              6303
        20         1.0000000             21600        -1.9971384        0.99927269        0.99927269       0.023344928      0.0015559979       0.023344928      0.0015559979              6328
        20         1.0000000             21700        -1.9971401        0.99927304        0.99927304       0.023360629      0.0015577369       0.023360629      0.0015577369              6353
        20         1.0000000             21800        -1.9971413        0.99927339        0.99927339       0.023365960      0.0015576251       0.023365960      0.0015576251              6375
        20         1.0000000             21900        -1.9971452        0.99927420        0.99927420       0.023370196      0.0015605192       0.023370196      0.0015605192              6392
        20         1.0000000             22000        -1.9971491        0.99927523        0.99927523       0.023345291      0.0015585182       0.023345291      0.0015585182              6420
        20         1.0000000             22100        -1.9971421        0.99927353        0.99927353       0.023368215      0.0015594844       0.023368215      0.0015594844              6456
        20         1.0000000             22200        -1.9971414        0.99927342        0.99927342       0.023354881      0.0015582040       0.023354881      0.0015582040              6490
        20         1.0000000             22300        -1.9971283        0.99926973        0.99926973       0.023495842      0.0015700909       0.023495842      0.0015700909              6541
        20         1.0000000             22400        -1.9971259        0.99926920        0.99926920       0.023506518      0.0015702990       0.023506518      0.0015702990              6592
        20         1.0000000             22500        -1.9971324        0.99927089        0.99927089       0.023452183      0.0015664699       0.023452183      0.0015664699              6609
        20         1.0000000             22600        -1.9971323        0.99927080        0.99927080       0.023491052      0.0015696058       0.023491052      0.0015696058              6636
        20         1.0000000             22700        -1.9971282        0.99926982        0.99926982       0.023582149      0.0015748428       0.023582149      0.0015748428              6666
